Date,Time,Address,accel.X,accel.Y,accel.Z,gyro.X,gyro.Y,gyro.Z,temp.O,temp.A
2024-06-19,14:59:51.585,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,14:59:51.734,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,14:59:51.884,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.02,,
2024-06-19,14:59:51.961,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:59:52.110,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.34,0.06,4.22,-0.02,,
2024-06-19,14:59:52.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.34,0.06,-3.91,-0.03,,
2024-06-19,14:59:52.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:59:52.485,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,14:59:52.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,1.71,0.15,-0.02,,
2024-06-19,14:59:52.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-1.58,0.15,-0.02,,
2024-06-19,14:59:52.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.07,0.14,-0.01,,
2024-06-19,14:59:53.011,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.16,-0.02,,
2024-06-19,14:59:53.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.0,,
2024-06-19,14:59:53.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:59:53.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,14:59:53.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.01,,
2024-06-19,14:59:53.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:59:53.834,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,14:59:53.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,14:59:54.061,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,4.27,-0.03,,
2024-06-19,14:59:54.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,-3.95,-0.03,,
2024-06-19,14:59:54.284,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.15,-0.02,,
2024-06-19,14:59:54.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.15,-0.03,,
2024-06-19,14:59:54.584,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,1.72,0.15,-0.03,,
2024-06-19,14:59:54.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,-1.6,0.15,-0.02,,
2024-06-19,14:59:54.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,14:59:54.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,14:59:55.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,14:59:55.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.07,0.15,-0.01,,
2024-06-19,14:59:55.334,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,14:59:55.485,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,14:59:55.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,14:59:55.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.03,,
2024-06-19,14:59:55.860,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.16,-0.02,,
2024-06-19,14:59:56.011,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,14:59:56.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,-4.0,-0.02,,
2024-06-19,14:59:56.235,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,4.31,-0.02,,
2024-06-19,14:59:56.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,4.32,-0.03,,
2024-06-19,14:59:56.534,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,-1.61,-4.01,-0.02,,
2024-06-19,14:59:56.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,1.73,0.15,-0.02,,
2024-06-19,14:59:56.760,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,1.73,0.16,-0.03,,
2024-06-19,14:59:56.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,-3.28,0.16,-0.03,,
2024-06-19,14:59:57.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,1.73,0.15,-0.01,,
2024-06-19,14:59:57.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.34,0.06,0.15,-0.02,,
2024-06-19,14:59:57.284,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.16,-0.02,,
2024-06-19,14:59:57.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.16,-0.03,,
2024-06-19,14:59:57.585,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,14:59:57.659,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,14:59:57.810,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,14:59:57.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,14:59:58.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.34,0.06,0.15,-0.01,,
2024-06-19,14:59:58.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,0.16,-0.02,,
2024-06-19,14:59:58.334,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,0.15,-0.01,,
2024-06-19,14:59:58.484,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,-4.05,-0.02,,
2024-06-19,14:59:58.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,4.36,-0.03,,
2024-06-19,14:59:58.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,1.74,0.15,-0.03,,
2024-06-19,14:59:58.860,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,-1.63,0.16,-0.03,,
2024-06-19,14:59:58.936,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.07,0.15,-0.02,,
2024-06-19,14:59:59.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,0.16,-0.02,,
2024-06-19,14:59:59.235,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,-1.63,-4.06,-0.03,,
2024-06-19,14:59:59.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,1.75,4.36,-0.02,,
2024-06-19,14:59:59.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,14:59:59.610,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.07,0.15,-0.02,,
2024-06-19,14:59:59.760,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,14:59:59.911,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,14:59:59.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.03,,
2024-06-19,15:00:00.136,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.01,,
2024-06-19,15:00:00.285,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,15:00:00.361,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,0.07,0.15,-0.01,,
2024-06-19,15:00:00.509,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:00.660,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.03,,
2024-06-19,15:00:00.811,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,-1.65,0.15,-0.02,,
2024-06-19,15:00:00.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,1.76,0.16,-0.01,,
2024-06-19,15:00:01.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.07,-4.1,-0.02,,
2024-06-19,15:00:01.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.07,-1.35,-0.02,,
2024-06-19,15:00:01.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.3,0.06,-4.1,-0.01,,
2024-06-19,15:00:01.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:01.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.16,-0.01,,
2024-06-19,15:00:01.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:01.785,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,0.06,0.15,-0.01,,
2024-06-19,15:00:01.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:02.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:02.237,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:02.311,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:02.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,15:00:02.610,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,-1.66,-4.13,-0.02,,
2024-06-19,15:00:02.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,1.78,4.44,-0.02,,
2024-06-19,15:00:02.835,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,-4.13,-0.02,,
2024-06-19,15:00:02.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.23,-0.03,,
2024-06-19,15:00:03.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.05,4.45,-0.02,,
2024-06-19,15:00:03.211,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,-4.14,-0.02,,
2024-06-19,15:00:03.360,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.01,,
2024-06-19,15:00:03.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:03.661,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:03.810,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:03.886,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:04.110,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.05,-4.16,-0.01,,
2024-06-19,15:00:04.114,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.07,4.47,-0.02,,
2024-06-19,15:00:04.259,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:04.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.15,-0.03,,
2024-06-19,15:00:04.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:04.636,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:04.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,-4.18,-0.02,,
2024-06-19,15:00:04.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,1.8,-1.2,-0.01,,
2024-06-19,15:00:05.010,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,-1.67,-4.18,-0.01,,
2024-06-19,15:00:05.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,-1.68,-4.18,-0.03,,
2024-06-19,15:00:05.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,1.8,0.15,-0.02,,
2024-06-19,15:00:05.460,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,4.49,-0.01,,
2024-06-19,15:00:05.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.45,0.07,0.15,-0.02,,
2024-06-19,15:00:05.684,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:05.834,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,15:00:05.986,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:06.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:06.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.16,-0.03,,
2024-06-19,15:00:06.359,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:06.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:06.661,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.34,0.06,0.16,-0.03,,
2024-06-19,15:00:06.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,15:00:06.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,1.81,4.53,-0.02,,
2024-06-19,15:00:06.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,-1.68,-4.22,-0.02,,
2024-06-19,15:00:07.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,-1.69,-4.22,-0.01,,
2024-06-19,15:00:07.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,-4.22,-0.03,,
2024-06-19,15:00:07.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.07,4.53,-0.01,,
2024-06-19,15:00:07.561,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,4.53,-0.01,,
2024-06-19,15:00:07.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,1.38,-0.02,,
2024-06-19,15:00:07.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.38,0.05,0.15,-0.02,,
2024-06-19,15:00:07.860,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,4.54,-0.01,,
2024-06-19,15:00:08.009,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:08.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.01,,
2024-06-19,15:00:08.309,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.07,0.16,-0.01,,
2024-06-19,15:00:08.460,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.38,0.07,0.16,-0.02,,
2024-06-19,15:00:08.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:08.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:08.759,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,-1.2,0.15,-0.01,,
2024-06-19,15:00:08.909,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:09.061,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:09.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,1.83,0.15,-0.02,,
2024-06-19,15:00:09.360,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.38,-1.71,0.16,-0.02,,
2024-06-19,15:00:09.434,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,15:00:09.585,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.01,,
2024-06-19,15:00:09.736,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.15,-0.02,,
2024-06-19,15:00:09.810,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:09.960,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:10.110,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.14,-0.02,,
2024-06-19,15:00:10.185,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,15:00:10.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.14,-0.01,,
2024-06-19,15:00:10.485,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.14,-0.01,,
2024-06-19,15:00:10.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.07,0.15,-0.02,,
2024-06-19,15:00:10.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:10.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.01,,
2024-06-19,15:00:11.085,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.01,,
2024-06-19,15:00:11.086,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:11.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,-1.73,0.15,-0.01,,
2024-06-19,15:00:11.461,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,3.64,0.16,-0.02,,
2024-06-19,15:00:11.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-1.72,0.16,-0.03,,
2024-06-19,15:00:11.610,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.16,-0.01,,
2024-06-19,15:00:11.760,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,0.02,,
2024-06-19,15:00:11.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-1.74,-4.31,-0.02,,
2024-06-19,15:00:12.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,1.86,4.62,-0.02,,
2024-06-19,15:00:12.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.07,0.15,-0.02,,
2024-06-19,15:00:12.360,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.45,0.06,0.15,-0.03,,
2024-06-19,15:00:12.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,15:00:12.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,15:00:12.659,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:12.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:12.960,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:00:13.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.07,0.16,-0.01,,
2024-06-19,15:00:13.259,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,-1.74,0.15,-0.01,,
2024-06-19,15:00:13.334,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.45,1.86,0.15,-0.02,,
2024-06-19,15:00:13.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:13.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,1.87,4.66,-0.02,,
2024-06-19,15:00:13.709,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,-3.56,1.14,-0.02,,
2024-06-19,15:00:13.859,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,1.87,4.65,-0.01,,
2024-06-19,15:00:13.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,15:00:14.085,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,15:00:14.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.16,-0.03,,
2024-06-19,15:00:14.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,15:00:14.534,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.07,0.16,-0.02,,
2024-06-19,15:00:14.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:14.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.38,1.88,4.65,-0.02,,
2024-06-19,15:00:14.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.45,-1.76,-4.38,-0.03,,
2024-06-19,15:00:14.984,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-1.76,0.15,-0.02,,
2024-06-19,15:00:15.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,1.88,-4.39,-0.02,,
2024-06-19,15:00:15.285,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.34,1.89,4.69,-0.02,,
2024-06-19,15:00:15.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,-1.76,0.15,-0.02,,
2024-06-19,15:00:15.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,15:00:15.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-1.76,0.14,-0.02,,
2024-06-19,15:00:15.737,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,1.89,0.16,-0.01,,
2024-06-19,15:00:15.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.07,-3.2,-0.03,,
2024-06-19,15:00:16.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,-1.76,3.65,-0.02,,
2024-06-19,15:00:16.198,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,1.89,0.14,-0.02,,
2024-06-19,15:00:16.272,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,15:00:16.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:00:16.634,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.03,,
2024-06-19,15:00:16.709,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.02,,
2024-06-19,15:00:16.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,15:00:16.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.07,0.15,-0.03,,
2024-06-19,15:00:17.085,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.14,-0.02,,
2024-06-19,15:00:17.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.01,,
2024-06-19,15:00:17.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.07,0.15,-0.02,,
2024-06-19,15:00:17.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.07,0.16,-0.02,,
2024-06-19,15:00:17.610,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,1.91,0.15,-0.02,,
2024-06-19,15:00:17.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,-1.78,0.15,-0.01,,
2024-06-19,15:00:17.835,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,-1.78,-4.44,-0.02,,
2024-06-19,15:00:17.984,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,1.9,4.75,-0.04,,
2024-06-19,15:00:18.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.41,0.06,0.16,-0.03,,
2024-06-19,15:00:18.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.3,0.06,0.15,-0.02,,
